,Recipe ID,Ingredient ID
49972,6903,3290
49973,6903,1858
49974,6903,2844
49975,6903,1858
49976,6904,490
49977,6904,3410
49978,6904,1078
49979,6904,1177
49980,6904,3682
49981,6904,2555
49982,6905,1240
49983,6905,2447
49984,6905,2462
49985,6905,561
49986,6905,2953
49987,6905,567
49988,6905,1614
49989,6905,579
49990,6905,2730
49991,6905,538
49992,6905,3323
49993,6906,2447
49994,6906,2124
49995,6906,3822
49996,6906,3051
49997,6906,1578
49998,6906,1357
49999,6906,623
50000,6906,1858
50001,6906,3123
50002,6907,1073
50003,6907,1574
50004,6907,3051
50005,6907,3715
50006,6907,2632
50007,6908,636
50008,6908,3750
50009,6908,2730
50010,6908,3715
50011,6908,2455
50012,6908,442
50013,6908,1429
50014,6908,3051
50015,6908,1705
50016,6908,2114
50017,6909,520
50018,6909,3822
50019,6909,490
50020,6909,1082
50021,6909,15
50022,6909,2082
50023,6909,1467
50024,6909,2335
50025,6909,3686
50026,6910,17
50027,6910,3822
50028,6910,3676
50029,6910,452
50030,6910,3051
50031,6910,3677
50032,6910,3672
50033,6910,781
50034,6911,2030
50035,6911,1557
50036,6911,92
50037,6911,539
50038,6911,2124
50039,6911,2127
50040,6911,1429
50041,6911,1858
50042,6911,3051
50043,6911,1601
50044,6911,1590
50045,6911,675
50046,6911,1687
50047,6912,727
50048,6912,114
50049,6912,3231
50050,6912,3047
50051,6912,261
50052,6912,1545
50053,6912,1542
50054,6912,2844
50055,6912,3290
50056,6913,2447
50057,6913,2931
50058,6913,1429
50059,6913,2915
50060,6913,2447
50061,6913,3051
50062,6914,2447
50063,6914,1995
50064,6914,561
50065,6914,585
50066,6914,3051
50067,6914,1429
50068,6914,1190
50069,6914,282
50070,6914,538
50071,6914,52
50072,6915,2447
50073,6915,1995
50074,6915,1429
50075,6915,2915
50076,6915,1578
50077,6915,471
50078,6915,2191
50079,6915,538
50080,6916,3865
50081,6916,2065
50082,6916,1429
50083,6916,1678
50084,6916,1675
50085,6916,2920
50086,6916,565
50087,6916,3750
50088,6916,2433
50089,6916,1617
50090,6916,193
50091,6916,3051
50092,6916,579
50093,6916,1188
50094,6916,3770
50095,6916,929
50096,6917,3556
50097,6917,95
50098,6917,3231
50099,6917,1429
50100,6917,2122
50101,6917,3715
50102,6917,837
50103,6917,282
50104,6917,1559
50105,6918,1506
50106,6918,490
50107,6918,3108
50108,6918,3797
50109,6919,1887
50110,6919,3750
50111,6919,52
50112,6919,490
50113,6919,2455
50114,6919,2512
50115,6919,3822
50116,6919,3848
50117,6919,2758
50118,6919,3051
50119,6919,1578
50120,6919,3380
50121,6919,3173
50122,6920,3750
50123,6920,650
50124,6920,2455
50125,6920,2551
50126,6920,195
50127,6920,630
50128,6920,2732
50129,6920,3051
50130,6920,1578
50131,6920,2087
50132,6921,818
50133,6921,1574
50134,6921,1538
50135,6921,3458
50136,6921,3542
50137,6921,1557
50138,6921,1772
50139,6921,3290
50140,6921,3576
50141,6922,2555
50142,6922,2472
50143,6922,843
50144,6922,1731
50145,6922,2122
50146,6922,1328
50147,6922,3051
50148,6922,1710
50149,6922,1414
50150,6922,2005
50151,6923,872
50152,6923,2788
50153,6923,808
50154,6923,2791
50155,6924,2559
50156,6924,490
50157,6924,3168
50158,6924,1840
50159,6924,1578
50160,6924,2447
50161,6924,3417
50162,6924,1429
50163,6924,2191
50164,6924,843
50165,6924,3737
50166,6924,2087
50167,6924,1840
50168,6925,2447
50169,6925,1429
50170,6925,3606
50171,6925,2098
50172,6925,1234
50173,6925,3083
50174,6925,1269
50175,6926,693
50176,6926,624
50177,6926,1705
50178,6926,808
50179,6926,621
50180,6926,2228
50181,6927,2529
50182,6927,15
50183,6927,3822
50184,6927,3051
50185,6927,490
50186,6927,1782
50187,6927,3686
50188,6927,1151
50189,6927,452
50190,6927,15
50191,6927,1584
50192,6927,57
50193,6927,490
50194,6927,769
50195,6928,490
50196,6928,1429
50197,6928,636
50198,6928,503
50199,6928,929
50200,6928,3051
50201,6928,1590
50202,6928,579
50203,6928,1637
50204,6928,1731
50205,6928,3290
50206,6929,1121
50207,6929,3750
50208,6929,1429
50209,6929,3051
50210,6929,1622
50211,6930,655
50212,6930,3827
50213,6930,1731
50214,6930,1731
50215,6930,2376
50216,6930,3051
50217,6930,3848
50218,6930,2458
50219,6930,675
50220,6930,2145
50221,6931,2710
50222,6931,3051
50223,6931,1887
50224,6931,452
50225,6931,2931
50226,6932,3512
50227,6932,2380
50228,6932,490
50229,6932,15
50230,6932,1807
50231,6932,2335
50232,6933,490
50233,6933,1995
50234,6933,15
50235,6933,2403
50236,6933,648
50237,6933,1516
50238,6933,1766
50239,6934,3714
50240,6934,910
50241,6934,15
50242,6935,1985
50243,6935,2447
50244,6935,3529
50245,6935,1429
50246,6935,1234
50247,6936,1071
50248,6936,3051
50249,6936,901
50250,6936,3169
50251,6936,490
50252,6936,67
50253,6936,3750
50254,6937,3443
50255,6937,490
50256,6937,3822
50257,6937,2335
50258,6937,1082
50259,6937,3686
50260,6937,906
50261,6937,452
50262,6937,721
50263,6937,15
50264,6938,970
50265,6938,32
50266,6938,1963
50267,6938,2335
50268,6938,3051
50269,6938,2676
50270,6939,114
50271,6939,585
50272,6939,2247
50273,6939,3439
50274,6939,668
50275,6939,3848
50276,6939,1578
50277,6939,2512
50278,6939,3051
50279,6940,2239
50280,6940,3051
50281,6940,3745
50282,6940,2803
50283,6941,2087
50284,6941,3750
50285,6941,1516
50286,6941,3822
50287,6941,1584
50288,6941,872
50289,6941,3822
50290,6941,1071
50291,6941,3686
50292,6941,1507
50293,6941,2832
50294,6942,2967
50295,6942,872
50296,6942,808
50297,6942,3686
50298,6942,2359
50299,6943,3051
50300,6943,923
50301,6943,1570
50302,6943,2447
50303,6943,359
50304,6943,964
50305,6943,2124
50306,6944,2978
50307,6944,3750
50308,6944,2087
50309,6944,1584
50310,6945,490
50311,6945,2455
50312,6945,1177
50313,6945,2335
50314,6945,648
50315,6945,2242
50316,6945,585
50317,6945,3051
50318,6946,52
50319,6946,3300
50320,6946,3750
50321,6946,452
50322,6946,3113
50323,6946,3051
50324,6946,655
50325,6946,2982
50326,6946,1082
50327,6947,2711
50328,6947,1041
50329,6947,263
50330,6947,490
50331,6947,15
50332,6947,3051
50333,6948,2540
50334,6948,3822
50335,6948,452
50336,6948,2335
50337,6948,1082
50338,6948,3686
50339,6948,1177
50340,6948,3051
50341,6948,3822
50342,6948,146
50343,6949,118
50344,6949,1995
50345,6949,561
50346,6949,585
50347,6949,1429
50348,6949,2730
50349,6949,1774
50350,6949,630
50351,6949,1649
50352,6949,1357
50353,6949,3549
50354,6949,291
50355,6949,3051
50356,6950,1574
50357,6950,1995
50358,6950,3221
50359,6950,3549
50360,6950,3750
50361,6950,1429
50362,6950,3051
50363,6950,1578
50364,6951,94
50365,6951,92
50366,6951,15
50367,6951,1071
50368,6951,998
50369,6951,983
50370,6951,3290
50371,6951,1442
50372,6951,3540
50373,6951,668
50374,6952,490
50375,6952,15
50376,6952,3051
50377,6952,2335
50378,6952,1077
50379,6952,1600
50380,6952,2967
50381,6952,1570
50382,6953,1138
50383,6953,360
50384,6953,1128
50385,6953,1177
50386,6953,2589
50387,6953,1908
50388,6953,1442
50389,6953,2560
50390,6954,1653
50391,6954,1907
50392,6954,1349
50393,6954,1557
50394,6954,2586
50395,6954,2875
50396,6954,1071
50397,6954,3750
50398,6955,452
50399,6955,490
50400,6955,2611
50401,6955,2229
50402,6955,3141
50403,6956,2637
50404,6956,1890
50405,6956,822
50406,6956,2912
50407,6956,2888
50408,6956,995
50409,6956,2447
50410,6956,2931
50411,6956,675
50412,6956,1429
50413,6956,3051
50414,6956,1578
50415,6956,579
50416,6957,872
50417,6957,2844
50418,6957,3290
50419,6957,1770
50420,6957,116
50421,6957,3811
50422,6958,872
50423,6958,307
50424,6958,1766
50425,6958,2844
50426,6959,3168
50427,6959,490
50428,6959,464
50429,6959,3715
50430,6960,2195
50431,6960,936
50432,6960,1887
50433,6960,179
50434,6960,2965
50435,6960,668
50436,6960,1578
50437,6960,78
50438,6960,843
50439,6960,3750
50440,6960,655
50441,6960,2103
50442,6961,245
50443,6961,2931
50444,6961,843
50445,6961,1906
50446,6961,1578
50447,6961,3715
50448,6961,3231
50449,6961,3065
50450,6961,3750
50451,6961,3848
50452,6961,3300
50453,6961,207
50454,6961,843
50455,6962,628
50456,6962,2455
50457,6962,2074
50458,6962,1429
50459,6962,3340
50460,6962,2447
50461,6962,3051
50462,6962,1578
50463,6963,818
50464,6963,1080
50465,6963,3556
50466,6963,1108
50467,6963,2486
50468,6963,3051
50469,6964,3159
50470,6964,2929
50471,6964,15
50472,6964,3051
50473,6964,2512
50474,6964,1578
50475,6964,490
50476,6964,3231
50477,6964,1429
50478,6964,212
50479,6964,3750
50480,6964,3848
50481,6964,2915
50482,6964,872
50483,6964,3290
50484,6965,2196
50485,6965,1429
50486,6965,1588
50487,6965,1584
50488,6965,1617
50489,6965,1426
50490,6965,579
50491,6965,2910
50492,6965,1280
50493,6966,3108
50494,6966,781
50495,6966,662
50496,6966,1082
50497,6966,3822
50498,6966,3686
50499,6967,3865
50500,6967,1557
50501,6967,1429
50502,6967,1633
50503,6967,1333
50504,6967,1906
50505,6967,1578
50506,6967,1571
50507,6967,1584
50508,6967,1590
50509,6967,3715
50510,6967,3300
50511,6967,452
50512,6967,2124
50513,6967,653
50514,6967,818
50515,6968,2447
50516,6968,490
50517,6968,758
50518,6968,3051
50519,6968,1643
50520,6968,579
50521,6968,3750
50522,6968,2074
50523,6968,490
50524,6969,1082
50525,6969,2247
50526,6969,3371
50527,6969,1037
50528,6969,579
50529,6969,3051
50530,6970,1082
50531,6970,114
50532,6970,2247
50533,6970,623
50534,6970,3051
50535,6971,2447
50536,6971,1800
50537,6971,2712
50538,6971,325
50539,6971,2455
50540,6971,3051
50541,6971,1429
50542,6971,3750
50543,6971,3546
50544,6971,3051
50545,6971,1578
50546,6971,2915
50547,6972,3169
50548,6972,3300
50549,6972,1887
50550,6972,1731
50551,6972,1429
50552,6973,1830
50553,6973,2455
50554,6973,3872
50555,6973,1429
50556,6973,562
50557,6973,3784
50558,6973,112
50559,6973,2929
50560,6973,1840
50561,6974,1027
50562,6974,3750
50563,6974,1429
50564,6975,404
50565,6975,2967
50566,6975,1360
50567,6975,3051
50568,6975,1442
50569,6976,1429
50570,6976,3051
50571,6976,3664
50572,6976,3168
50573,6976,3051
50574,6976,15
50575,6976,3051
50576,6976,1082
50577,6976,2509
50578,6976,579
50579,6976,3715
50580,6977,360
50581,6977,647
50582,6977,1279
50583,6977,2219
50584,6977,1279
50585,6977,3051
50586,6978,872
50587,6978,915
50588,6978,2784
50589,6978,1429
50590,6979,826
50591,6979,15
50592,6979,1923
50593,6979,360
50594,6979,3362
50595,6979,2844
50596,6980,561
50597,6980,539
50598,6980,332
50599,6980,3549
50600,6980,3848
50601,6980,742
50602,6980,3051
50603,6981,3231
50604,6981,1071
50605,6981,1843
50606,6981,3051
50607,6981,1578
50608,6981,842
50609,6981,2447
50610,6982,1661
50611,6982,92
50612,6982,2247
50613,6982,2124
50614,6982,1429
50615,6982,579
50616,6982,3083
50617,6982,1858
50618,6982,1770
50619,6983,1574
50620,6983,3231
50621,6983,1538
50622,6983,2888
50623,6983,1429
50624,6983,1887
50625,6983,452
50626,6983,3863
50627,6983,3051
50628,6983,1402
50629,6983,2559
50630,6984,818
50631,6984,662
50632,6984,3711
50633,6984,929
50634,6984,25
50635,6985,2447
50636,6985,3813
50637,6985,3542
50638,6985,186
50639,6985,1429
50640,6985,1615
50641,6985,1840
50642,6985,2486
50643,6985,3549
50644,6985,3546
50645,6985,3051
50646,6986,1427
50647,6986,2087
50648,6986,1429
50649,6987,2447
50650,6987,2458
50651,6987,1442
50652,6987,2915
50653,6987,2386
50654,6988,1859
50655,6988,490
50656,6988,1179
50657,6988,872
50658,6988,3148
50659,6988,3576
50660,6989,995
50661,6989,2962
50662,6989,972
50663,6989,2447
50664,6989,3051
50665,6989,579
50666,6989,3715
50667,6989,2526
50668,6990,2619
50669,6990,2335
50670,6990,3822
50671,6990,15
50672,6990,1963
50673,6990,3686
50674,6990,3051
50675,6991,2027
50676,6991,3303
50677,6991,3083
50678,6991,2512
50679,6991,1442
50680,6992,872
50681,6992,3822
50682,6992,1082
50683,6992,3290
50684,6992,3686
50685,6992,2469
50686,6992,3861
50687,6992,2903
50688,6992,2751
50689,6993,818
50690,6993,2106
50691,6993,872
50692,6993,3822
50693,6993,490
50694,6993,3822
50695,6994,2205
50696,6994,490
50697,6994,2335
50698,6994,1082
50699,6994,2655
50700,6995,2447
50701,6995,585
50702,6995,2455
50703,6995,636
50704,6995,1443
50705,6995,490
50706,6995,591
50707,6995,1578
50708,6995,2427
50709,6995,2725
50710,6996,2559
50711,6996,3510
50712,6996,15
50713,6996,1047
50714,6996,2335
50715,6996,2193
50716,6996,2968
50717,6996,276
50718,6996,2400
50719,6996,2915
50720,6996,3051
50721,6997,3039
50722,6997,2996
50723,6997,2030
50724,6997,92
50725,6997,3802
50726,6997,995
50727,6997,2449
50728,6997,2088
50729,6997,1591
50730,6997,3051
50731,6998,3750
50732,6998,630
50733,6998,3463
50734,6998,3300
50735,6998,1731
50736,6998,1429
50737,6998,490
50738,6998,3168
50739,6998,15
50740,6998,3121
50741,6999,114
50742,6999,96
50743,6999,2447
50744,6999,513
50745,6999,1557
50746,7000,3065
50747,7000,1429
50748,7000,2512
50749,7000,3051
50750,7000,2247
50751,7000,3373
50752,7000,1887
50753,7001,1147
50754,7001,2447
50755,7001,904
50756,7001,3085
50757,7001,1442
50758,7001,2458
50759,7001,2098
50760,7001,2100
50761,7001,2087
50762,7001,3828
50763,7002,3435
50764,7002,628
50765,7002,3047
50766,7003,520
50767,7003,558
50768,7003,3750
50769,7003,3715
50770,7003,1082
50771,7003,1151
50772,7003,2335
50773,7003,1821
50774,7003,872
50775,7003,3564
50776,7003,3537
50777,7004,3830
50778,7004,1280
50779,7004,3051
50780,7004,1972
50781,7004,1433
50782,7004,623
50783,7005,3039
50784,7005,658
50785,7005,2874
50786,7005,801
50787,7005,1557
50788,7005,995
50789,7005,2447
50790,7005,3827
50791,7005,3822
50792,7005,1578
50793,7006,114
50794,7006,2692
50795,7006,2376
50796,7006,3863
50797,7007,2335
50798,7007,2970
50799,7007,164
50800,7007,1731
50801,7008,843
50802,7008,3750
50803,7008,1082
50804,7008,1170
50805,7008,539
50806,7008,1944
50807,7008,1538
50808,7008,2888
50809,7008,1557
50810,7008,1433
50811,7008,3822
50812,7008,2962
50813,7008,3300
50814,7008,3119
50815,7008,2915
50816,7009,1068
50817,7009,282
50818,7009,95
50819,7009,1252
50820,7009,2616
50821,7009,1858
50822,7009,2447
50823,7009,2129
50824,7010,3620
50825,7010,1082
50826,7010,2335
50827,7010,15
50828,7010,1429
50829,7010,2518
50830,7010,3531
50831,7010,3323
50832,7010,2991
50833,7011,3290
50834,7011,3047
50835,7011,3711
50836,7011,3458
50837,7012,3883
50838,7012,2447
50839,7012,3083
50840,7012,1578
50841,7012,2512
50842,7013,2447
50843,7013,3883
50844,7013,3549
50845,7013,2515
50846,7014,995
50847,7014,2247
50848,7014,3830
50849,7014,3051
50850,7014,3720
50851,7014,3138
50852,7015,3750
50853,7015,3715
50854,7015,3410
50855,7015,3051
50856,7015,922
50857,7015,3556
50858,7015,2455
50859,7016,3427
50860,7016,2447
50861,7016,1705
50862,7016,1429
50863,7016,1622
50864,7017,2231
50865,7017,15
50866,7017,636
50867,7017,1637
50868,7017,2335
50869,7017,2727
50870,7017,3051
50871,7017,1578
50872,7017,2431
50873,7018,2447
50874,7018,1766
50875,7018,490
50876,7018,1582
50877,7018,998
50878,7018,585
50879,7018,1963
50880,7018,1766
50881,7019,499
50882,7019,1766
50883,7019,3168
50884,7019,2509
50885,7019,2458
50886,7019,1442
50887,7019,1578
50888,7019,581
50889,7019,2512
50890,7019,818
50891,7020,977
50892,7020,1858
50893,7020,2122
50894,7020,3822
50895,7020,3051
50896,7020,2915
50897,7020,675
50898,7020,1590
50899,7020,1578
50900,7021,2447
50901,7021,130
50902,7021,71
50903,7021,3184
50904,7021,1578
50905,7021,1442
50906,7021,2458
50907,7022,3664
50908,7022,2730
50909,7022,561
50910,7022,585
50911,7022,1314
50912,7022,1281
50913,7022,1442
50914,7022,3089
50915,7022,1622
50916,7022,3051
50917,7023,628
50918,7023,3051
50919,7023,2447
50920,7023,3750
50921,7023,2455
50922,7023,1429
50923,7023,545
50924,7023,1590
50925,7023,579
50926,7023,2888
50927,7023,1538
50928,7023,3822
50929,7023,1906
50930,7023,3546
50931,7023,636
50932,7024,3443
50933,7024,2447
50934,7024,1590
50935,7024,2915
50936,7024,767
50937,7024,282
50938,7024,2912
50939,7025,114
50940,7025,919
50941,7025,3088
50942,7025,3051
50943,7025,95
50944,7025,1557
50945,7026,3039
50946,7026,3750
50947,7026,2834
50948,7026,3051
50949,7026,1231
50950,7026,1557
50951,7026,2074
50952,7026,995
50953,7026,2087
50954,7026,2447
50955,7026,1731
50956,7026,1429
50957,7026,972
50958,7027,3564
50959,7027,452
50960,7027,490
50961,7027,1238
50962,7027,3822
50963,7027,520
50964,7027,3822
50965,7027,490
50966,7027,1082
50967,7027,15
50968,7027,3051
50969,7027,2335
50970,7027,3686
50971,7028,490
50972,7028,2068
50973,7028,1429
50974,7028,1190
50975,7028,585
50976,7028,929
50977,7028,1617
50978,7028,1594
50979,7028,1578
50980,7028,2915
50981,7028,2112
50982,7029,2862
50983,7029,3750
50984,7029,798
50985,7029,2855
50986,7029,872
50987,7029,3290
50988,7029,808
50989,7030,3443
50990,7030,2912
50991,7030,2447
50992,7030,1859
50993,7030,1429
50994,7030,2129
50995,7030,282
50996,7030,1538
50997,7030,3051
50998,7031,1232
50999,7031,2311
51000,7031,3051
51001,7031,1381
51002,7031,2101
51003,7031,490
51004,7031,2601
51005,7031,636
51006,7031,3063
51007,7031,902
51008,7032,253
51009,7032,3715
51010,7032,308
51011,7032,872
51012,7032,306
51013,7032,1442
51014,7032,1622
51015,7032,579
51016,7033,919
51017,7033,3051
51018,7033,3290
51019,7033,3734
51020,7033,2668
51021,7033,2247
51022,7033,2122
51023,7033,3822
51024,7033,975
51025,7033,2912
51026,7033,585
51027,7034,313
51028,7034,2087
51029,7034,15
51030,7034,3822
51031,7034,1071
51032,7035,2540
51033,7035,1071
51034,7035,2335
51035,7035,3682
51036,7035,15
51037,7035,3676
51038,7035,938
51039,7036,921
51040,7036,2859
51041,7037,2447
51042,7037,1429
51043,7037,2931
51044,7037,3373
51045,7037,2512
51046,7037,3051
51047,7037,291
51048,7038,2129
51049,7038,1443
51050,7038,1578
51051,7038,628
51052,7039,3843
51053,7039,1605
51054,7039,1557
51055,7039,1429
51056,7039,3300
51057,7039,1162
51058,7039,1049
51059,7039,3373
51060,7039,3119
51061,7039,445
51062,7039,3715
51063,7039,1321
51064,7039,2809
51065,7039,3844
51066,7039,1071
51067,7039,1673
51068,7040,3715
51069,7040,261
51070,7040,1429
51071,7040,3051
51072,7040,1275
51073,7041,2730
51074,7041,561
51075,7041,2335
51076,7041,490
51077,7041,3051
51078,7041,2455
51079,7041,1574
51080,7042,843
51081,7042,2512
51082,7042,1906
51083,7042,3815
51084,7042,581
51085,7042,785
51086,7042,2447
51087,7042,490
51088,7042,1948
51089,7042,1291
51090,7042,3051
51091,7042,1557
51092,7042,2447
51093,7042,1948
51094,7042,439
51095,7042,3822
51096,7042,1906
51097,7042,3750
51098,7042,2081
51099,7042,2555
51100,7043,833
51101,7043,1949
51102,7043,3051
51103,7044,3290
51104,7044,872
51105,7044,3458
51106,7044,1574
51107,7044,1590
51108,7044,1442
51109,7044,3051
51110,7044,1578
51111,7044,2943
51112,7044,3047
51113,7044,3049
51114,7044,3148
51115,7044,2674
51116,7044,1557
51117,7045,780
51118,7045,3410
51119,7045,1906
51120,7045,843
51121,7045,1584
51122,7046,457
51123,7046,3822
51124,7046,490
51125,7046,15
51126,7046,721
51127,7046,1082
51128,7046,3686
51129,7046,3051
51130,7046,1467
51131,7046,808
51132,7046,2335
51133,7047,3129
51134,7047,2309
51135,7047,1429
51136,7047,3750
51137,7047,3784
51138,7048,818
51139,7048,2509
51140,7048,2515
51141,7048,2512
51142,7048,3051
51143,7048,1578
51144,7048,3829
51145,7048,972
51146,7048,1429
51147,7048,3168
51148,7049,1887
51149,7049,1557
51150,7049,1429
51151,7049,2074
51152,7049,1731
51153,7049,668
51154,7049,2915
51155,7049,3750
51156,7049,3051
51157,7050,636
51158,7050,3377
51159,7050,1460
51160,7050,3372
51161,7050,3538
51162,7050,441
51163,7051,3590
51164,7051,1661
51165,7051,2350
51166,7051,3371
51167,7051,2247
51168,7051,1736
51169,7052,2247
51170,7052,3051
51171,7053,3732
51172,7053,487
51173,7054,2447
51174,7054,2455
51175,7054,2031
51176,7054,1429
51177,7054,193
51178,7054,2929
51179,7054,1731
51180,7054,2486
51181,7054,3051
51182,7054,1578
51183,7054,1134
51184,7054,159
51185,7055,490
51186,7055,1669
51187,7055,712
51188,7055,15
51189,7055,3676
51190,7055,3051
51191,7055,3822
51192,7055,452
51193,7055,1082
51194,7055,3686
51195,7055,3108
51196,7056,1408
51197,7056,2087
51198,7056,15
51199,7056,3822
51200,7056,3564
51201,7056,2445
51202,7056,15
51203,7056,1584
51204,7056,2431
51205,7056,490
51206,7057,1442
51207,7057,2458
51208,7057,1614
51209,7057,2512
51210,7057,1576
51211,7057,2234
51212,7058,1906
51213,7058,114
51214,7058,1943
51215,7058,3123
51216,7058,15
51217,7058,490
51218,7058,2929
51219,7058,3350
51220,7058,636
51221,7059,3410
51222,7059,3313
51223,7059,3313
51224,7059,3313
51225,7059,3051
51226,7059,2860
51227,7059,130
51228,7059,2557
51229,7060,360
51230,7060,159
51231,7060,1433
51232,7060,3313
51233,7060,3313
51234,7060,3313
51235,7061,490
51236,7061,2455
51237,7061,218
51238,7061,1205
51239,7061,3818
51240,7062,3304
51241,7062,2447
51242,7062,3051
51243,7062,3068
51244,7062,3542
51245,7062,1429
51246,7062,112
51247,7063,1159
51248,7063,29
51249,7063,3822
51250,7063,3664
51251,7063,1963
51252,7063,3686
51253,7063,15
51254,7063,3051
51255,7064,3168
51256,7064,807
51257,7064,2455
51258,7064,490
51259,7064,3002
51260,7064,1578
51261,7064,3713
51262,7065,2823
51263,7065,3340
51264,7065,101
51265,7065,585
51266,7065,1429
51267,7065,3083
51268,7065,1073
51269,7065,130
51270,7066,655
51271,7066,1887
51272,7066,2447
51273,7066,2472
51274,7066,1429
51275,7066,3051
51276,7067,1584
51277,7067,15
51278,7067,3692
51279,7068,1163
51280,7068,15
51281,7068,3051
51282,7068,1082
51283,7068,2509
51284,7068,1643
51285,7068,2447
51286,7068,1887
51287,7068,2247
51288,7068,2211
51289,7069,3290
51290,7069,2247
51291,7069,2087
51292,7069,2512
51293,7069,2458
51294,7069,3848
51295,7069,590
51296,7069,929
51297,7070,1963
51298,7070,15
51299,7070,490
51300,7071,662
51301,7071,71
51302,7071,585
51303,7071,2074
51304,7072,1678
51305,7072,1661
51306,7072,2247
51307,7072,975
51308,7072,3051
51309,7073,1574
51310,7073,3231
51311,7073,3549
51312,7073,2846
51313,7073,675
51314,7073,825
51315,7074,3822
51316,7074,1082
51317,7074,416
51318,7074,2241
51319,7074,3822
51320,7074,1915
51321,7074,3676
51322,7075,2447
51323,7075,1429
51324,7075,2087
51325,7075,3051
51326,7075,636
51327,7075,1119
51328,7076,704
51329,7076,872
51330,7076,3107
51331,7077,101
51332,7077,1731
51333,7077,2447
51334,7077,1590
51335,7077,3051
51336,7078,2447
51337,7078,2550
51338,7078,3750
51339,7078,1223
51340,7078,3750
51341,7078,2991
51342,7078,3207
51343,7078,2888
51344,7078,1480
51345,7078,1555
51346,7078,1570
51347,7078,995
51348,7078,2447
51349,7078,2106
51350,7078,1731
51351,7078,3051
51352,7079,1520
51353,7079,393
51354,7079,581
51355,7079,144
51356,7080,3664
51357,7080,1429
51358,7080,1538
51359,7080,3231
51360,7080,3828
51361,7080,636
51362,7080,843
51363,7080,798
51364,7080,1701
51365,7081,1366
51366,7081,1082
51367,7081,2335
51368,7081,3051
51369,7081,1599
51370,7082,15
51371,7082,3822
51372,7082,3051
51373,7082,2668
51374,7082,1082
51375,7082,490
51376,7083,2455
51377,7083,561
51378,7083,2724
51379,7083,1429
51380,7083,3051
51381,7083,1578
51382,7083,3606
51383,7084,2963
51384,7084,2540
51385,7084,1731
51386,7084,3374
51387,7084,2941
51388,7084,3715
51389,7084,360
51390,7084,1341
51391,7085,704
51392,7085,872
51393,7085,3700
51394,7086,1615
51395,7086,1829
51396,7086,1071
51397,7086,2458
51398,7086,1442
51399,7087,561
51400,7087,3822
51401,7087,3750
51402,7087,2962
51403,7087,3492
51404,7087,3494
51405,7087,2124
51406,7087,2915
51407,7088,2920
51408,7088,3827
51409,7088,742
51410,7088,3822
51411,7088,3051
51412,7088,1578
51413,7088,2247
51414,7089,3083
51415,7089,2023
51416,7089,1082
51417,7089,114
51418,7089,2065
51419,7089,1429
51420,7089,3828
51421,7089,2515
51422,7090,70
51423,7090,3819
51424,7090,451
51425,7090,3823
51426,7090,794
51427,7090,1951
51428,7090,3827
51429,7090,798
51430,7091,2447
51431,7091,2455
51432,7091,1538
51433,7091,1771
51434,7091,1574
51435,7091,2637
51436,7091,3750
51437,7091,675
51438,7091,3225
51439,7091,579
51440,7091,3051
51441,7092,3369
51442,7092,3300
51443,7092,2362
51444,7092,2124
51445,7092,490
51446,7092,452
51447,7092,650
51448,7092,818
51449,7092,2126
51450,7093,3168
51451,7093,2447
51452,7093,768
51453,7093,889
51454,7093,3750
51455,7094,3750
51456,7094,2226
51457,7094,129
51458,7094,452
51459,7094,2087
51460,7094,416
51461,7095,3549
51462,7095,3750
51463,7095,3827
51464,7095,1590
51465,7095,2458
51466,7095,1442
51467,7095,1443
51468,7095,675
51469,7095,2512
51470,7095,3822
51471,7095,579
51472,7096,3209
51473,7096,2128
51474,7097,490
51475,7097,3231
51476,7097,15
51477,7097,1637
51478,7097,636
51479,7097,3051
51480,7097,558
51481,7097,592
51482,7098,1838
51483,7098,2288
51484,7098,2885
51485,7098,2885
51486,7098,1818
51487,7099,2676
51488,7099,2122
51489,7099,836
51490,7099,1276
51491,7100,15
51492,7100,3822
51493,7100,3051
51494,7100,1584
51495,7100,1580
51496,7100,866
51497,7100,2335
51498,7100,3715
51499,7100,1071
51500,7100,3686
51501,7101,2762
51502,7101,807
51503,7101,1636
51504,7101,3051
51505,7102,93
51506,7102,3240
51507,7102,2447
51508,7102,2074
51509,7102,1429
51510,7102,1590
51511,7102,3051
51512,7102,949
51513,7102,3750
51514,7102,3039
51515,7102,3610
51516,7102,3556
51517,7102,1663
51518,7102,305
51519,7103,2050
51520,7103,2205
51521,7103,2335
51522,7103,1381
51523,7103,1357
51524,7103,3089
51525,7104,1406
51526,7104,2607
51527,7104,2215
51528,7104,2357
51529,7104,3290
51530,7105,2252
51531,7105,2455
51532,7105,2888
51533,7105,1429
51534,7105,1071
51535,7105,1512
51536,7105,3051
51537,7105,1578
51538,7105,818
51539,7105,983
51540,7105,2423
51541,7105,2117
51542,7105,1512
51543,7106,3300
51544,7106,452
51545,7106,1594
51546,7106,2915
51547,7106,3750
51548,7106,843
51549,7106,3715
51550,7106,3168
51551,7106,2455
51552,7106,441
51553,7107,3750
51554,7107,3376
51555,7107,762
51556,7107,851
51557,7107,1731
51558,7107,972
51559,7107,2962
51560,7107,3848
51561,7107,579
51562,7108,818
51563,7108,1859
51564,7108,872
51565,7108,2509
51566,7109,1678
51567,7109,3715
51568,7109,3051
51569,7109,490
51570,7109,929
